District,City,year,pm25,pm10,so2,o3,no2,co,AVG
전라남도,화순,2017,20.517,36.767,0.005,0.03,0.013,0.453,81.94
전라남도,화순,2018,22.092,37.092,0.004,0.029,0.013,0.443,82.47
전라남도,화순,2019,16.5,31.3,0.003,0.028,0.012,0.58,83.05
전라남도,화순,2020,15.917,27.583,0.002,0.026,0.01,0.517,83.23
전라북도,고창,2015,34.886,49.727,0.003,0.039,0.009,0.625,81.37
전라북도,고창,2016,32.889,47.333,0.003,0.04,0.01,0.35,81.66
전라북도,고창,2017,27.417,42.917,0.004,0.037,0.011,0.7,81.85
전라북도,고창,2018,19.167,42.5,0.003,0.036,0.011,0.492,82.41
전라북도,고창,2019,21.583,42.083,0.002,0.039,0.009,0.35,82.65
전라북도,고창,2020,17.917,27.25,0.003,0.038,0.007,0.275,83.19
전라북도,군산,2015,33.0,45.583,0.004,0.029,0.017,0.533,81.69
전라북도,군산,2016,26.917,47.333,0.005,0.03,0.016,0.508,82.07
전라북도,군산,2017,27.167,45.25,0.005,0.031,0.014,0.483,82.42
전라북도,군산,2018,25.75,42.833,0.004,0.029,0.013,0.533,82.76
전라북도,군산,2019,26.917,46.0,0.004,0.033,0.012,0.492,83.05
전라북도,군산,2020,20.833,35.0,0.004,0.035,0.01,0.383,83.37
전라북도,김제,2015,34.886,49.583,0.004,0.031,0.014,0.463,81.17
전라북도,김제,2016,32.75,49.0,0.003,0.028,0.016,0.55,81.37
전라북도,김제,2017,28.75,45.917,0.003,0.036,0.015,0.567,81.61
전라북도,김제,2018,24.583,51.083,0.003,0.034,0.015,0.442,81.76
전라북도,김제,2019,27.5,45.417,0.002,0.034,0.016,0.383,82.35
전라북도,김제,2020,24.333,36.167,0.002,0.034,0.015,0.417,82.66
전라북도,남원,2015,34.886,50.727,0.004,0.032,0.012,0.6,81.69
전라북도,남원,2016,25.778,46.417,0.004,0.033,0.014,0.567,82.25
전라북도,남원,2017,27.083,43.75,0.003,0.033,0.012,0.583,82.51
전라북도,남원,2018,22.0,44.917,0.003,0.033,0.013,0.575,82.91
전라북도,남원,2019,23.083,40.083,0.002,0.032,0.012,0.433,83.48
전라북도,남원,2020,17.833,27.167,0.002,0.031,0.011,0.375,83.75
전라북도,무주,2015,34.886,49.583,0.004,0.031,0.014,0.463,82.57
전라북도,무주,2016,31.495,50.017,0.004,0.032,0.015,0.462,82.22
전라북도,무주,2017,28.229,46.625,0.004,0.034,0.014,0.561,82.51
전라북도,무주,2018,16.8,26.6,0.003,0.028,0.009,0.38,82.79
전라북도,무주,2019,18.833,30.583,0.003,0.033,0.008,0.408,82.95
전라북도,무주,2020,17.083,25.917,0.003,0.032,0.008,0.367,83.0
전라북도,부안,2015,31.8,45.125,0.002,0.036,0.011,0.375,81.01
전라북도,부안,2016,30.917,47.25,0.004,0.038,0.013,0.483,81.41
전라북도,부안,2017,27.25,46.167,0.003,0.038,0.013,0.575,81.88
전라북도,부안,2018,24.167,49.0,0.004,0.038,0.014,0.533,82.27
전라북도,부안,2019,27.833,46.333,0.003,0.039,0.012,0.542,82.77
전라북도,부안,2020,20.5,33.5,0.002,0.038,0.013,0.475,83.3
전라북도,순창,2015,34.886,49.583,0.004,0.031,0.014,0.463,80.21
전라북도,순창,2016,31.495,50.017,0.004,0.032,0.015,0.462,80.81
전라북도,순창,2017,28.229,46.625,0.004,0.034,0.014,0.561,81.55
전라북도,순창,2018,30.0,44.0,0.004,0.019,0.014,0.55,82.0
전라북도,순창,2019,25.0,36.667,0.003,0.032,0.009,0.342,81.99
전라북도,순창,2020,19.5,30.667,0.003,0.033,0.008,0.317,82.53
전라북도,완주,2015,34.886,49.583,0.004,0.031,0.014,0.463,81.38
전라북도,완주,2016,31.495,50.017,0.004,0.032,0.015,0.462,81.86
전라북도,완주,2017,28.229,46.625,0.004,0.034,0.014,0.561,82.25
전라북도,완주,2018,21.182,39.0,0.003,0.036,0.009,0.491,82.89
전라북도,완주,2019,24.083,40.417,0.002,0.036,0.01,0.392,83.29
전라북도,완주,2020,21.5,35.333,0.002,0.031,0.011,0.375,83.62
전라북도,익산,2015,39.857,54.667,0.004,0.027,0.017,0.392,81.8
전라북도,익산,2016,36.333,55.583,0.005,0.031,0.018,0.467,82.13
전라북도,익산,2017,34.917,55.167,0.004,0.029,0.017,0.475,82.49
전라북도,익산,2018,28.583,44.833,0.004,0.027,0.014,0.458,82.85
전라북도,익산,2019,30.5,48.25,0.003,0.029,0.015,0.375,83.19
전라북도,익산,2020,23.083,36.5,0.002,0.03,0.011,0.342,83.44
전라북도,임실,2015,34.886,49.583,0.004,0.031,0.014,0.463,81.26
전라북도,임실,2016,31.495,50.017,0.004,0.032,0.015,0.462,81.51
전라북도,임실,2017,28.229,46.625,0.004,0.034,0.014,0.561,82.17
전라북도,임실,2018,24.0,35.0,0.003,0.02,0.009,0.4,82.41
전라북도,임실,2019,24.417,38.167,0.004,0.023,0.007,0.408,82.75
전라북도,임실,2020,17.0,25.667,0.004,0.024,0.008,0.383,83.4
전라북도,장수,2015,34.886,49.583,0.004,0.031,0.014,0.463,80.8
전라북도,장수,2016,31.495,50.017,0.004,0.032,0.015,0.462,81.76
전라북도,장수,2017,28.229,46.625,0.004,0.034,0.014,0.561,82.54
전라북도,장수,2018,27.0,36.0,0.003,0.031,0.007,0.4,82.92
전라북도,장수,2019,24.636,40.0,0.004,0.039,0.006,0.436,83.0
전라북도,장수,2020,18.833,30.091,0.003,0.035,0.007,0.333,83.44
전라북도,전주,2015,34.886,49.25,0.006,0.029,0.018,0.442,82.76
전라북도,전주,2016,32.375,54.417,0.005,0.031,0.018,0.442,83.2
전라북도,전주,2017,25.25,52.0,0.004,0.032,0.016,0.508,83.555
전라북도,전주,2018,28.417,47.083,0.005,0.03,0.016,0.433,83.965
전라북도,전주,2019,29.25,46.5,0.004,0.032,0.017,0.45,84.215
전라북도,전주,2020,21.667,34.333,0.003,0.032,0.015,0.383,84.56
전라북도,정읍,2015,34.886,52.0,0.002,0.023,0.013,0.275,81.31
전라북도,정읍,2016,34.0,52.8,0.003,0.026,0.014,0.33,81.92
전라북도,정읍,2017,28.0,41.833,0.003,0.033,0.014,0.6,82.2
전라북도,정읍,2018,24.75,42.75,0.003,0.032,0.014,0.458,82.34
전라북도,정읍,2019,22.833,42.25,0.002,0.033,0.012,0.383,82.74
전라북도,정읍,2020,20.833,32.167,0.002,0.03,0.012,0.383,82.91
전라북도,진안,2015,34.886,49.583,0.004,0.031,0.014,0.463,80.79
전라북도,진안,2016,31.495,50.017,0.004,0.032,0.015,0.462,81.05
전라북도,진안,2017,28.229,46.625,0.004,0.034,0.014,0.561,81.13
전라북도,진안,2018,19.545,36.091,0.002,0.027,0.01,0.409,81.54
전라북도,진안,2019,23.75,37.583,0.002,0.032,0.01,0.342,82.08
전라북도,진안,2020,16.083,31.75,0.002,0.028,0.009,0.308,82.59
제주특별자치도,서귀포,2015,19.0,39.5,0.004,0.038,0.011,0.308,82.63
제주특별자치도,서귀포,2016,18.5,36.333,0.002,0.034,0.01,0.283,82.96
제주특별자치도,서귀포,2017,19.333,32.0,0.001,0.033,0.008,0.267,83.36
제주특별자치도,서귀포,2018,18.917,34.083,0.002,0.039,0.007,0.233,83.74
제주특별자치도,서귀포,2019,16.833,32.75,0.002,0.044,0.007,0.25,83.96
제주특별자치도,서귀포,2020,15.167,29.167,0.001,0.041,0.006,0.258,84.43
제주특별자치도,제주특별자치도,2015,23.167,45.75,0.003,0.036,0.011,0.383,83.42
제주특별자치도,제주특별자치도,2016,24.083,43.75,0.003,0.034,0.014,0.342,83.71
제주특별자치도,제주특별자치도,2017,23.083,40.083,0.003,0.038,0.012,0.3,83.75
제주특별자치도,제주특별자치도,2018,19.333,36.0,0.003,0.039,0.012,0.275,83.85
제주특별자치도,제주특별자치도,2019,21.25,38.417,0.003,0.044,0.013,0.333,84.12
제주특별자치도,제주특별자치도,2020,15.667,32.333,0.002,0.038,0.011,0.342,84.36
충청남도,계룡,2015,30.571,44.375,0.003,0.027,0.018,0.575,83.27
충청남도,계룡,2016,27.76,48.02,0.003,0.032,0.019,0.49,83.59
충청남도,계룡,2017,22.974,41.818,0.003,0.028,0.015,0.458,83.95
충청남도,계룡,2018,15.7,32.6,0.003,0.034,0.015,0.47,84.15
충청남도,계룡,2019,21.333,37.667,0.003,0.033,0.016,0.508,84.72
충청남도,계룡,2020,18.5,32.083,0.003,0.028,0.014,0.45,84.95
충청남도,공주,2015,30.571,44.375,0.003,0.027,0.018,0.575,81.48
충청남도,공주,2016,27.76,48.02,0.003,0.032,0.019,0.49,82.23
충청남도,공주,2017,22.5,31.5,0.003,0.02,0.012,0.367,82.56
충청남도,공주,2018,22.5,36.333,0.003,0.029,0.011,0.35,82.98
충청남도,공주,2019,24.667,41.083,0.003,0.034,0.01,0.408,83.3
충청남도,공주,2020,21.333,32.583,0.004,0.03,0.009,0.342,83.25
충청남도,금산,2015,30.571,44.375,0.003,0.027,0.018,0.575,81.17
충청남도,금산,2016,27.76,48.02,0.003,0.032,0.019,0.49,81.74
충청남도,금산,2017,29.0,46.0,0.004,0.016,0.02,0.5,82.16
충청남도,금산,2018,19.5,35.417,0.003,0.03,0.013,0.342,82.28
충청남도,금산,2019,23.833,38.917,0.003,0.031,0.012,0.425,82.66
충청남도,금산,2020,23.083,37.583,0.003,0.026,0.012,0.392,82.87
충청남도,논산,2015,30.571,44.375,0.003,0.027,0.018,0.575,81.12
충청남도,논산,2016,27.76,48.02,0.003,0.032,0.019,0.49,81.69
충청남도,논산,2017,20.333,41.714,0.002,0.023,0.016,0.467,81.96
충청남도,논산,2018,19.25,40.167,0.003,0.027,0.015,0.492,82.03
충청남도,논산,2019,21.75,43.833,0.003,0.031,0.016,0.525,82.51
충청남도,논산,2020,19.833,38.75,0.003,0.028,0.014,0.492,82.6
충청남도,당진,2015,30.571,43.75,0.003,0.032,0.013,0.425,82.77
충청남도,당진,2016,26.125,51.333,0.004,0.035,0.013,0.383,83.565
충청남도,당진,2017,24.333,47.5,0.004,0.031,0.01,0.492,83.4
충청남도,당진,2018,25.25,47.0,0.006,0.028,0.016,0.6,83.74
충청남도,당진,2019,31.667,54.25,0.006,0.032,0.014,0.575,84.16
충청남도,당진,2020,24.167,44.583,0.005,0.034,0.014,0.483,84.42
충청남도,보령,2015,30.571,44.375,0.003,0.027,0.018,0.575,81.61
충청남도,보령,2016,27.76,48.02,0.003,0.032,0.019,0.49,81.82
충청남도,보령,2017,20.833,36.333,0.003,0.036,0.01,0.383,82.12
충청남도,보령,2018,20.833,36.917,0.004,0.036,0.01,0.442,82.3
충청남도,보령,2019,23.583,38.417,0.004,0.037,0.01,0.483,82.72
충청남도,보령,2020,20.667,35.667,0.004,0.032,0.01,0.425,82.96
충청남도,부여,2015,30.571,44.375,0.003,0.027,0.018,0.575,81.27
충청남도,부여,2016,27.76,48.02,0.003,0.032,0.019,0.49,81.74
충청남도,부여,2017,20.167,39.5,0.002,0.025,0.014,0.483,82.02
충청남도,부여,2018,19.25,40.083,0.003,0.032,0.013,0.492,82.5
충청남도,부여,2019,24.083,39.25,0.003,0.033,0.014,0.542,82.74
충청남도,부여,2020,22.417,36.833,0.003,0.028,0.013,0.517,82.92
충청남도,서산,2015,30.571,46.75,0.004,0.03,0.02,0.558,83.07
충청남도,서산,2016,21.25,42.833,0.004,0.033,0.02,0.525,83.46
충청남도,서산,2017,19.917,43.583,0.004,0.033,0.018,0.542,83.59
충청남도,서산,2018,18.25,36.583,0.004,0.033,0.016,0.533,84.14
충청남도,서산,2019,21.083,38.667,0.005,0.036,0.015,0.6,84.47
충청남도,서산,2020,18.833,34.167,0.004,0.036,0.013,0.45,84.83
충청남도,서천,2015,30.571,44.375,0.003,0.027,0.018,0.575,81.68
충청남도,서천,2016,27.76,48.02,0.003,0.032,0.019,0.49,81.93
충청남도,서천,2017,22.974,41.818,0.003,0.028,0.015,0.458,82.07
충청남도,서천,2018,16.4,34.2,0.003,0.037,0.009,0.44,82.42
충청남도,서천,2019,22.833,39.25,0.003,0.033,0.009,0.517,82.87
충청남도,서천,2020,20.333,35.917,0.003,0.036,0.01,0.425,83.25
충청남도,아산,2015,30.571,37.25,0.004,0.023,0.017,0.733,82.07
충청남도,아산,2016,36.333,49.083,0.003,0.031,0.019,0.558,82.46
충청남도,아산,2017,26.25,54.417,0.003,0.031,0.023,0.533,82.81
충청남도,아산,2018,25.0,45.417,0.004,0.026,0.017,0.425,83.01
충청남도,아산,2019,31.333,52.0,0.004,0.028,0.016,0.45,83.04
충청남도,아산,2020,25.25,42.083,0.004,0.031,0.015,0.392,83.46
충청남도,예산,2015,30.571,44.375,0.003,0.027,0.018,0.575,81.72
충청남도,예산,2016,27.76,48.02,0.003,0.032,0.019,0.49,82.31
충청남도,예산,2017,16.5,37.333,0.003,0.033,0.013,0.35,82.92
충청남도,예산,2018,20.167,40.25,0.004,0.031,0.014,0.408,83.13
충청남도,예산,2019,28.417,43.5,0.004,0.033,0.013,0.5,83.41
충청남도,예산,2020,23.0,36.083,0.004,0.03,0.01,0.367,83.28
충청남도,천안,2016,27.333,48.833,0.003,0.028,0.023,0.492,82.69
충청남도,천안,2017,28.0,46.25,0.003,0.027,0.022,0.492,82.895
충청남도,천안,2018,24.917,43.0,0.004,0.026,0.023,0.558,83.125
충청남도,천안,2019,28.5,47.5,0.004,0.029,0.023,0.55,83.435
충청남도,천안,2020,23.0,38.833,0.003,0.031,0.017,0.475,83.655
충청남도,청양,2015,30.571,44.375,0.003,0.027,0.018,0.575,81.27
충청남도,청양,2016,27.76,48.02,0.003,0.032,0.019,0.49,81.91
충청남도,청양,2017,29.0,42.0,0.004,0.023,0.016,0.5,81.66
충청남도,청양,2018,22.083,34.333,0.003,0.03,0.009,0.358,82.02
충청남도,청양,2019,27.083,38.25,0.004,0.032,0.009,0.45,82.55
충청남도,청양,2020,20.667,33.833,0.003,0.032,0.008,0.383,82.76
충청남도,태안,2015,30.571,44.375,0.003,0.027,0.018,0.575,81.6
충청남도,태안,2016,27.76,48.02,0.003,0.032,0.019,0.49,81.94
충청남도,태안,2017,17.833,37.0,0.003,0.032,0.009,0.45,82.46
충청남도,태안,2018,17.583,37.0,0.004,0.029,0.011,0.5,82.99
충청남도,태안,2019,19.917,40.917,0.004,0.033,0.01,0.517,83.24
충청남도,태안,2020,15.5,33.667,0.003,0.032,0.011,0.475,83.62
충청남도,홍성,2015,30.571,44.375,0.003,0.027,0.018,0.575,81.6
충청남도,홍성,2016,27.76,48.02,0.003,0.032,0.019,0.49,82.19
충청남도,홍성,2017,24.0,40.5,0.003,0.032,0.014,0.4,82.56
충청남도,홍성,2018,23.917,39.667,0.003,0.027,0.013,0.408,83.03
충청남도,홍성,2019,26.833,40.167,0.004,0.031,0.013,0.492,83.28
충청남도,홍성,2020,22.333,35.167,0.003,0.033,0.011,0.408,83.51
충청북도,괴산,2015,29.25,47.294,0.004,0.025,0.021,0.538,80.69
충청북도,괴산,2016,24.266,42.017,0.003,0.024,0.019,0.54,80.9
충청북도,괴산,2017,25.542,41.917,0.003,0.028,0.019,0.536,81.13
충청북도,괴산,2018,25.812,42.611,0.004,0.026,0.019,0.467,81.57
충청북도,괴산,2019,26.364,37.545,0.003,0.029,0.011,0.455,81.79
충청북도,괴산,2020,21.25,32.167,0.003,0.029,0.01,0.425,82.33
충청북도,단양,2015,28.0,43.364,0.003,0.025,0.014,0.525,79.66
충청북도,단양,2016,21.583,39.75,0.004,0.023,0.017,0.617,80.24
충청북도,단양,2017,22.667,41.0,0.004,0.025,0.021,0.717,81.01
충청북도,단양,2018,24.833,40.75,0.003,0.023,0.016,0.582,81.38
충청북도,단양,2019,28.667,44.667,0.003,0.021,0.012,0.442,81.65
충청북도,단양,2020,19.25,29.75,0.003,0.026,0.01,0.517,81.96
충청북도,보은,2015,29.25,47.294,0.004,0.025,0.021,0.538,81.1
충청북도,보은,2016,24.266,42.017,0.003,0.024,0.019,0.54,81.4
충청북도,보은,2017,25.542,41.917,0.003,0.028,0.019,0.536,81.74
충청북도,보은,2018,25.812,42.611,0.004,0.026,0.019,0.467,82.0
충청북도,보은,2019,26.417,40.0,0.003,0.031,0.011,0.458,82.62
충청북도,보은,2020,21.5,32.583,0.003,0.03,0.01,0.467,82.27
충청북도,영동,2015,29.25,47.294,0.004,0.025,0.021,0.538,80.7
충청북도,영동,2016,24.266,42.017,0.003,0.024,0.019,0.54,81.2
충청북도,영동,2017,25.542,41.917,0.003,0.028,0.019,0.536,81.4
충청북도,영동,2018,22.556,38.111,0.003,0.03,0.012,0.344,81.92
충청북도,영동,2019,27.333,42.333,0.003,0.031,0.012,0.4,82.42
충청북도,영동,2020,19.417,32.833,0.003,0.027,0.011,0.433,82.68
충청북도,옥천,2015,29.25,47.294,0.004,0.025,0.021,0.538,80.38
충청북도,옥천,2016,24.266,42.017,0.003,0.024,0.019,0.54,80.76
충청북도,옥천,2017,21.333,35.333,0.003,0.031,0.015,0.4,81.61
충청북도,옥천,2018,25.0,40.167,0.003,0.026,0.02,0.417,81.85
충청북도,옥천,2019,29.0,43.167,0.003,0.027,0.018,0.483,82.11
충청북도,옥천,2020,22.083,33.583,0.003,0.025,0.017,0.458,82.35
충청북도,음성,2015,29.25,47.294,0.004,0.025,0.021,0.538,80.06
충청북도,음성,2016,24.266,42.017,0.003,0.024,0.019,0.54,80.39
충청북도,음성,2017,25.542,41.917,0.003,0.028,0.019,0.536,80.61
충청북도,음성,2018,25.812,42.611,0.004,0.026,0.019,0.467,81.17
충청북도,음성,2019,28.091,41.545,0.003,0.033,0.012,0.436,81.44
충청북도,음성,2020,23.083,36.0,0.003,0.03,0.012,0.392,81.59
충청북도,제천,2015,28.0,45.75,0.004,0.025,0.028,0.65,80.84
충청북도,제천,2016,23.583,40.25,0.004,0.024,0.022,0.667,81.23
충청북도,제천,2017,27.583,40.917,0.004,0.026,0.02,0.683,81.65
충청북도,제천,2018,26.75,42.167,0.005,0.025,0.024,0.583,82.04
충청북도,제천,2019,26.083,43.25,0.004,0.025,0.02,0.458,82.32
충청북도,제천,2020,19.909,32.545,0.003,0.025,0.016,0.527,82.68
충청북도,증평,2015,29.25,47.294,0.004,0.025,0.021,0.538,80.27
충청북도,증평,2016,24.266,42.017,0.003,0.024,0.019,0.54,80.84
충청북도,증평,2017,25.542,41.917,0.003,0.028,0.019,0.536,81.37
충청북도,증평,2018,27.444,43.778,0.002,0.027,0.016,0.344,81.72
충청북도,증평,2019,31.75,45.5,0.002,0.026,0.018,0.4,82.32
충청북도,증평,2020,24.25,39.833,0.003,0.027,0.012,0.417,82.45
충청북도,진천,2015,29.25,47.294,0.004,0.025,0.021,0.538,81.28
충청북도,진천,2016,23.333,36.833,0.002,0.023,0.016,0.483,81.8
충청북도,진천,2017,26.833,43.917,0.003,0.032,0.016,0.458,82.49
충청북도,진천,2018,25.167,42.5,0.004,0.029,0.02,0.542,82.81
충청북도,진천,2019,29.0,44.167,0.003,0.03,0.02,0.5,83.25
충청북도,진천,2020,23.417,37.333,0.003,0.031,0.014,0.467,83.54
충청북도,청원,2016,24.266,42.017,0.003,0.024,0.019,0.54,81.55
충청북도,청원,2017,25.542,41.917,0.003,0.028,0.019,0.536,81.61
충청북도,청원,2018,25.812,42.611,0.004,0.026,0.019,0.467,81.78
충청북도,청원,2019,28.026,42.902,0.003,0.028,0.016,0.453,82.27
충청북도,청주,2015,28.0,54.333,0.004,0.025,0.019,0.5,81.91
충청북도,청주,2016,28.75,48.667,0.004,0.026,0.02,0.475,83.02
충청북도,청주,2017,28.583,45.833,0.003,0.028,0.019,0.508,83.152
충청북도,청주,2018,28.75,44.75,0.004,0.026,0.022,0.458,83.352
충청북도,청주,2019,28.5,45.583,0.003,0.027,0.022,0.433,83.53
충청북도,청주,2020,22.25,37.917,0.003,0.027,0.017,0.433,83.732
충청북도,충주,2015,33.0,45.727,0.004,0.026,0.023,0.475,81.39
충청북도,충주,2016,24.083,44.583,0.003,0.026,0.022,0.458,81.72
충청북도,충주,2017,26.25,44.5,0.003,0.028,0.022,0.45,81.97
충청북도,충주,2018,26.0,48.667,0.004,0.025,0.023,0.467,82.12
충청북도,충주,2019,27.083,44.167,0.003,0.026,0.022,0.517,82.49
충청북도,충주,2020,19.667,36.833,0.003,0.028,0.015,0.45,82.74
강원도,강릉,2010,25.416666666666668,45.166666666666664,0.00475,0.026833333333333334,0.018166666666666668,0.45,79.83
강원도,강릉,2011,24.87591666666667,43.666666666666664,0.005583333333333333,0.02825,0.0165,0.44166666666666665,80.56
강원도,강릉,2012,23.685083333333335,39.5,0.005166666666666667,0.025583333333333333,0.01375,0.47500000000000003,80.87
강원도,강릉,2013,24.396416666666667,39.916666666666664,0.005,0.027749999999999997,0.012833333333333334,0.5833333333333334,81.2
강원도,강릉,2014,26.341416666666664,45.75,0.003916666666666666,0.028083333333333335,0.013333333333333334,0.525,81.65
강원도,강릉,2015,20.547833333333333,48.583333333333336,0.004,0.030083333333333333,0.012499999999999999,0.4666666666666666,82.11
강원도,강릉,2016,27.390249999999998,47.25,0.00325,0.030166666666666665,0.01375,0.48333333333333334,82.56
강원도,강릉,2017,25.196416666666664,43.666666666666664,0.0030000000000000005,0.030666666666666665,0.011999999999999999,0.425,82.94
강원도,강릉,2018,19.250916666666665,35.0,0.0031666666666666666,0.03358333333333333,0.013416666666666667,0.325,83.16
강원도,강릉,2019,18.413,35.45454545454545,0.002181818181818182,0.03718181818181818,0.012,0.3090909090909091,83.44
강원도,강릉,2020,14.895666666666665,29.666666666666668,0.0025,0.03575,0.011500000000000002,0.4583333333333333,83.82
강원도,동해,2010,25.756500000000003,43.5,0.005083333333333333,0.02766666666666667,0.021666666666666667,0.6749999999999999,79.21
강원도,동해,2011,23.631083333333333,39.0,0.004166666666666667,0.02791666666666667,0.0205,0.6833333333333332,79.58
강원도,동해,2012,21.693833333333334,35.75,0.004166666666666667,0.03025,0.016916666666666667,0.6,79.89
강원도,동해,2013,22.550749999999997,37.583333333333336,0.003916666666666666,0.03158333333333333,0.014166666666666666,0.5916666666666667,80.06
강원도,동해,2014,24.251666666666665,41.25,0.00425,0.028583333333333332,0.018583333333333334,0.6,80.61
강원도,동해,2015,23.275916666666664,40.083333333333336,0.0035,0.02725,0.018416666666666668,0.5333333333333333,80.87
강원도,동해,2016,20.59525,37.416666666666664,0.0025,0.02675,0.016749999999999998,0.4916666666666667,81.41
강원도,동해,2017,19.817666666666668,35.75,0.0025833333333333333,0.029666666666666664,0.016,0.47500000000000003,81.86
강원도,동해,2018,19.220583333333334,34.166666666666664,0.00225,0.03208333333333333,0.01625,0.39999999999999997,81.98
강원도,동해,2019,19.17533333333333,32.916666666666664,0.002166666666666667,0.0315,0.016,0.43333333333333335,82.46
강원도,동해,2020,16.293333333333333,25.25,0.0018333333333333333,0.026333333333333334,0.012499999999999999,0.4083333333333334,82.54
강원도,삼척,2010,25.355833333333333,42.833333333333336,0.005916666666666667,0.028916666666666663,0.015083333333333332,0.5499999999999999,78.85
강원도,삼척,2011,25.366666666666664,44.083333333333336,0.004166666666666667,0.03125,0.015583333333333333,0.575,79.41
강원도,삼척,2012,23.387833333333333,39.5,0.00425,0.030083333333333333,0.015916666666666666,0.575,80.04
강원도,삼척,2013,24.787666666666667,41.166666666666664,0.003916666666666666,0.02841666666666667,0.015666666666666666,0.65,80.49
강원도,삼척,2014,25.422250000000002,45.0,0.004083333333333334,0.03133333333333333,0.016166666666666666,0.5333333333333333,80.95
강원도,삼척,2015,24.01433333333333,42.083333333333336,0.0036666666666666666,0.029916666666666664,0.018583333333333334,0.5499999999999999,81.36
강원도,삼척,2016,23.429000000000002,43.416666666666664,0.00325,0.029583333333333333,0.016083333333333335,0.48333333333333334,81.78
강원도,삼척,2017,21.453999999999997,37.416666666666664,0.0026666666666666666,0.0305,0.014499999999999999,0.39166666666666666,82.23
강원도,삼척,2018,18.41725,31.833333333333332,0.002416666666666667,0.03133333333333333,0.014333333333333332,0.3833333333333333,82.26
강원도,삼척,2019,17.692416666666666,31.833333333333332,0.002416666666666667,0.031166666666666665,0.013583333333333334,0.35833333333333334,82.54
강원도,삼척,2020,13.189333333333332,24.75,0.0025833333333333333,0.02691666666666667,0.011250000000000001,0.3416666666666666,82.75
강원도,속초,2019,18.011,36.666666666666664,0.004583333333333333,0.03883333333333334,0.011166666666666667,0.4666666666666666,82.96
강원도,속초,2020,11.992166666666668,32.0,0.0035833333333333338,0.034999999999999996,0.009,0.4166666666666667,83.25
강원도,원주,2010,34.049749999999996,60.083333333333336,0.005333333333333333,0.02075,0.02266666666666667,0.6666666666666666,80.18
강원도,원주,2011,34.33983333333333,59.666666666666664,0.0045,0.021833333333333333,0.022916666666666665,0.7916666666666666,80.64
강원도,원주,2012,34.63825,60.25,0.005166666666666667,0.023583333333333335,0.021083333333333332,0.775,80.84
강원도,원주,2013,36.114583333333336,62.916666666666664,0.005333333333333333,0.023749999999999997,0.023583333333333335,0.85,81.27
강원도,원주,2014,34.98433333333333,61.833333333333336,0.005666666666666667,0.025916666666666668,0.023250000000000003,0.775,81.61
강원도,원주,2015,32.66741666666667,57.333333333333336,0.005083333333333333,0.025166666666666667,0.022250000000000002,0.6916666666666668,81.98
강원도,원주,2016,35.004416666666664,52.0,0.004166666666666667,0.024416666666666666,0.022083333333333333,0.6583333333333333,82.32
강원도,원주,2017,31.675083333333333,50.333333333333336,0.0035,0.0275,0.02033333333333333,0.5416666666666666,82.49
강원도,원주,2018,28.66275,43.0,0.0030833333333333333,0.025833333333333333,0.0185,0.47500000000000003,82.85
강원도,원주,2019,26.57641666666667,43.916666666666664,0.0028333333333333335,0.02775,0.016833333333333332,0.47500000000000003,83.22
강원도,원주,2020,20.2025,31.666666666666668,0.0026666666666666666,0.026416666666666668,0.015333333333333332,0.4583333333333333,83.55
강원도,춘천,2010,29.699250000000003,52.5,0.003833333333333333,0.02408333333333333,0.017166666666666667,0.5583333333333333,80.75
강원도,춘천,2011,29.240750000000002,52.25,0.0035,0.024666666666666667,0.017499999999999998,0.5333333333333333,81.26
강원도,춘천,2012,26.919416666666667,45.833333333333336,0.003916666666666666,0.024333333333333332,0.0155,0.5750000000000001,81.52
강원도,춘천,2013,30.677000000000003,54.333333333333336,0.004166666666666667,0.025333333333333333,0.017833333333333333,0.6,81.83
강원도,춘천,2014,28.182000000000002,49.5,0.004083333333333334,0.029083333333333333,0.018833333333333334,0.6416666666666667,82.07
강원도,춘천,2015,26.717,53.416666666666664,0.003916666666666666,0.028583333333333332,0.017916666666666668,0.6083333333333333,82.46
강원도,춘천,2016,27.2995,48.916666666666664,0.003416666666666667,0.028083333333333335,0.01625,0.5666666666666667,82.84
강원도,춘천,2017,25.076916666666666,45.5,0.0031666666666666666,0.026583333333333334,0.015833333333333335,0.5333333333333333,83.18
강원도,춘천,2018,21.801916666666667,40.083333333333336,0.0031666666666666666,0.028083333333333335,0.017083333333333332,0.4916666666666667,83.55
강원도,춘천,2019,22.12575,43.083333333333336,0.0028333333333333335,0.028333333333333332,0.0155,0.5083333333333333,83.83
강원도,춘천,2020,20.077166666666667,33.5,0.002416666666666667,0.027833333333333335,0.012083333333333333,0.48333333333333334,84.3
강원도,태백,2019,20.898818181818182,35.36363636363637,0.002727272727272727,0.03854545454545454,0.009181818181818182,0.35454545454545455,82.3
강원도,태백,2020,18.063916666666668,27.166666666666668,0.0030000000000000005,0.03725,0.0085,0.4166666666666667,82.51
경기도,고양,2010,32.68816666666667,60.833333333333336,0.004916666666666667,0.019083333333333334,0.028916666666666663,0.4916666666666667,82.075
경기도,고양,2011,32.6595,60.916666666666664,0.005,0.01933333333333333,0.030000000000000002,0.5,82.44
